id,company_id,year,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,total_assets,asset_turnover,asset_turnover_calculated,asset_turnover_match
1013,PNB,Mar 2022,76242,36026,,,12329,46823,896,4826,19.0,3908,4.0,18.0,65649,1.1614,1.16,True
1013,PNB,Mar 2022,76242,36026,,,12329,46823,896,4826,19.0,3908,4.0,18.0,65649,1.1614,1.16,True
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35.0,3359,3.0,21.0,66805,1.3,1.3,True
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35.0,3359,3.0,21.0,66805,1.3,1.3,True
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35.0,3359,3.0,21.0,66805,1.3,1.3,True
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35.0,3359,3.0,21.0,66805,1.3,1.3,True
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35.0,3359,3.0,21.0,66805,1.3,1.3,True
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35.0,3359,3.0,21.0,66805,1.3,1.3,True
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35.0,3359,3.0,21.0,66805,1.3,1.3,True
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35.0,3359,3.0,21.0,66805,1.3,1.3,True
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35.0,3359,3.0,21.0,66805,1.3,1.3,True
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35.0,3359,3.0,21.0,66805,1.3,1.3,True
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35.0,3359,3.0,21.0,66805,1.3,1.3,True
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35.0,3359,3.0,21.0,66805,1.3,1.3,True
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35.0,3359,3.0,21.0,66805,1.3,1.3,True
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35.0,3359,3.0,21.0,66805,1.3,1.3,True
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35.0,3359,3.0,21.0,66805,1.3,1.3,True
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35.0,3359,3.0,21.0,66805,1.3,1.3,True
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35.0,3359,3.0,21.0,66805,1.3,1.3,True
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35.0,3359,3.0,21.0,66805,1.3,1.3,True
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35.0,3359,3.0,21.0,66805,1.3,1.3,True
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35.0,3359,3.0,21.0,66805,1.3,1.3,True
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35.0,3359,3.0,21.0,66805,1.3,1.3,True
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35.0,3359,3.0,21.0,66805,1.3,1.3,True
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35.0,3359,3.0,21.0,66805,1.3,1.3,True
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35.0,3359,3.0,21.0,66805,1.3,1.3,True
1014,PNB,Mar 2023,86845,41502,,,12529,51817,905,5151,35.0,3359,3.0,21.0,66805,1.3,1.3,True
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35.0,9157,8.0,18.0,72371,1.507,1.51,True
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35.0,9157,8.0,18.0,72371,1.507,1.51,True
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35.0,9157,8.0,18.0,72371,1.507,1.51,True
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35.0,9157,8.0,18.0,72371,1.507,1.51,True
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35.0,9157,8.0,18.0,72371,1.507,1.51,True
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35.0,9157,8.0,18.0,72371,1.507,1.51,True
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35.0,9157,8.0,18.0,72371,1.507,1.51,True
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35.0,9157,8.0,18.0,72371,1.507,1.51,True
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35.0,9157,8.0,18.0,72371,1.507,1.51,True
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35.0,9157,8.0,18.0,72371,1.507,1.51,True
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35.0,9157,8.0,18.0,72371,1.507,1.51,True
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35.0,9157,8.0,18.0,72371,1.507,1.51,True
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35.0,9157,8.0,18.0,72371,1.507,1.51,True
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35.0,9157,8.0,18.0,72371,1.507,1.51,True
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35.0,9157,8.0,18.0,72371,1.507,1.51,True
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35.0,9157,8.0,18.0,72371,1.507,1.51,True
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35.0,9157,8.0,18.0,72371,1.507,1.51,True
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35.0,9157,8.0,18.0,72371,1.507,1.51,True
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35.0,9157,8.0,18.0,72371,1.507,1.51,True
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35.0,9157,8.0,18.0,72371,1.507,1.51,True
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35.0,9157,8.0,18.0,72371,1.507,1.51,True
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35.0,9157,8.0,18.0,72371,1.507,1.51,True
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35.0,9157,8.0,18.0,72371,1.507,1.51,True
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35.0,9157,8.0,18.0,72371,1.507,1.51,True
1015,PNB,Mar 2024,109065,39623,,,14158,68534,906,14160,35.0,9157,8.0,18.0,72371,1.507,1.51,True
1017,POWERGRID,Mar 2013,13081,2244,10837.0,83.0,966,2599,3428,5776,25.0,4313,5.0,31.0,113384,0.1154,0.12,True
1017,POWERGRID,Mar 2013,13081,2244,10837.0,83.0,966,2599,3428,5776,25.0,4313,5.0,31.0,113384,0.1154,0.12,True
1017,POWERGRID,Mar 2013,13081,2244,10837.0,83.0,966,2599,3428,5776,25.0,4313,5.0,31.0,113384,0.1154,0.12,True
1017,POWERGRID,Mar 2013,13081,2244,10837.0,83.0,966,2599,3428,5776,25.0,4313,5.0,31.0,113384,0.1154,0.12,True
1018,POWERGRID,Mar 2014,15555,2588,12967.0,83.0,725,3254,4079,6359,28.0,4548,5.0,30.0,141480,0.1099,0.11,True
1018,POWERGRID,Mar 2014,15555,2588,12967.0,83.0,725,3254,4079,6359,28.0,4548,5.0,30.0,141480,0.1099,0.11,True
1018,POWERGRID,Mar 2014,15555,2588,12967.0,83.0,725,3254,4079,6359,28.0,4548,5.0,30.0,141480,0.1099,0.11,True
1018,POWERGRID,Mar 2014,15555,2588,12967.0,83.0,725,3254,4079,6359,28.0,4548,5.0,30.0,141480,0.1099,0.11,True
1019,POWERGRID,Mar 2015,17540,2613,14927.0,85.0,731,4081,5173,6404,21.0,5046,5.0,21.0,160784,0.1091,0.11,True
1019,POWERGRID,Mar 2015,17540,2613,14927.0,85.0,731,4081,5173,6404,21.0,5046,5.0,21.0,160784,0.1091,0.11,True
1019,POWERGRID,Mar 2015,17540,2613,14927.0,85.0,731,4081,5173,6404,21.0,5046,5.0,21.0,160784,0.1091,0.11,True
1019,POWERGRID,Mar 2015,17540,2613,14927.0,85.0,731,4081,5173,6404,21.0,5046,5.0,21.0,160784,0.1091,0.11,True
1020,POWERGRID,Mar 2016,20652,2468,18184.0,88.0,656,5086,6182,7572,21.0,5959,6.0,20.0,179312,0.1152,0.12,True
1020,POWERGRID,Mar 2016,20652,2468,18184.0,88.0,656,5086,6182,7572,21.0,5959,6.0,20.0,179312,0.1152,0.12,True
1020,POWERGRID,Mar 2016,20652,2468,18184.0,88.0,656,5086,6182,7572,21.0,5959,6.0,20.0,179312,0.1152,0.12,True
1020,POWERGRID,Mar 2016,20652,2468,18184.0,88.0,656,5086,6182,7572,21.0,5959,6.0,20.0,179312,0.1152,0.12,True
1021,POWERGRID,Mar 2017,25697,3247,22450.0,87.0,933,6204,7722,9457,21.0,7451,8.0,31.0,195662,0.1313,0.13,True
1021,POWERGRID,Mar 2017,25697,3247,22450.0,87.0,933,6204,7722,9457,21.0,7451,8.0,31.0,195662,0.1313,0.13,True
1021,POWERGRID,Mar 2017,25697,3247,22450.0,87.0,933,6204,7722,9457,21.0,7451,8.0,31.0,195662,0.1313,0.13,True
1021,POWERGRID,Mar 2017,25697,3247,22450.0,87.0,933,6204,7722,9457,21.0,7451,8.0,31.0,195662,0.1313,0.13,True
1022,POWERGRID,Mar 2018,29954,3993,25961.0,87.0,4065,7324,9231,13471,39.0,8204,9.0,33.0,225354,0.1329,0.13,True
1022,POWERGRID,Mar 2018,29954,3993,25961.0,87.0,4065,7324,9231,13471,39.0,8204,9.0,33.0,225354,0.1329,0.13,True
1022,POWERGRID,Mar 2018,29954,3993,25961.0,87.0,4065,7324,9231,13471,39.0,8204,9.0,33.0,225354,0.1329,0.13,True
1022,POWERGRID,Mar 2018,29954,3993,25961.0,87.0,4065,7324,9231,13471,39.0,8204,9.0,33.0,225354,0.1329,0.13,True
1023,POWERGRID,Mar 2019,35059,8140,26920.0,77.0,1505,8737,10541,9147,-10.0,10034,11.0,43.0,247380,0.1417,0.14,True
1023,POWERGRID,Mar 2019,35059,8140,26920.0,77.0,1505,8737,10541,9147,-10.0,10034,11.0,43.0,247380,0.1417,0.14,True
1023,POWERGRID,Mar 2019,35059,8140,26920.0,77.0,1505,8737,10541,9147,-10.0,10034,11.0,43.0,247380,0.1417,0.14,True
1023,POWERGRID,Mar 2019,35059,8140,26920.0,77.0,1505,8737,10541,9147,-10.0,10034,11.0,43.0,247380,0.1417,0.14,True
1024,POWERGRID,Mar 2020,37744,4858,32886.0,87.0,2820,9509,11607,14590,24.0,11059,12.0,47.0,256671,0.1471,0.15,True
1024,POWERGRID,Mar 2020,37744,4858,32886.0,87.0,2820,9509,11607,14590,24.0,11059,12.0,47.0,256671,0.1471,0.15,True
1024,POWERGRID,Mar 2020,37744,4858,32886.0,87.0,2820,9509,11607,14590,24.0,11059,12.0,47.0,256671,0.1471,0.15,True
1024,POWERGRID,Mar 2020,37744,4858,32886.0,87.0,2820,9509,11607,14590,24.0,11059,12.0,47.0,256671,0.1471,0.15,True
1025,POWERGRID,Mar 2021,39640,4734,34906.0,88.0,769,8135,12039,15501,22.0,12036,13.0,52.0,255708,0.155,0.16,True
1025,POWERGRID,Mar 2021,39640,4734,34906.0,88.0,769,8135,12039,15501,22.0,12036,13.0,52.0,255708,0.155,0.16,True
1025,POWERGRID,Mar 2021,39640,4734,34906.0,88.0,769,8135,12039,15501,22.0,12036,13.0,52.0,255708,0.155,0.16,True
1025,POWERGRID,Mar 2021,39640,4734,34906.0,88.0,769,8135,12039,15501,22.0,12036,13.0,52.0,255708,0.155,0.16,True
1026,POWERGRID,Mar 2022,41622,5796,35826.0,86.0,4692,8036,12872,19610,14.0,16824,18.0,61.0,250950,0.1659,0.17,True
1026,POWERGRID,Mar 2022,41622,5796,35826.0,86.0,4692,8036,12872,19610,14.0,16824,18.0,61.0,250950,0.1659,0.17,True
1026,POWERGRID,Mar 2022,41622,5796,35826.0,86.0,4692,8036,12872,19610,14.0,16824,18.0,61.0,250950,0.1659,0.17,True
1026,POWERGRID,Mar 2022,41622,5796,35826.0,86.0,4692,8036,12872,19610,14.0,16824,18.0,61.0,250950,0.1659,0.17,True
1027,POWERGRID,Mar 2023,45603,6028,39576.0,87.0,1093,9634,13333,17702,13.0,15420,17.0,67.0,252225,0.1808,0.18,True
1027,POWERGRID,Mar 2023,45603,6028,39576.0,87.0,1093,9634,13333,17702,13.0,15420,17.0,67.0,252225,0.1808,0.18,True
1027,POWERGRID,Mar 2023,45603,6028,39576.0,87.0,1093,9634,13333,17702,13.0,15420,17.0,67.0,252225,0.1808,0.18,True
1027,POWERGRID,Mar 2023,45603,6028,39576.0,87.0,1093,9634,13333,17702,13.0,15420,17.0,67.0,252225,0.1808,0.18,True
1028,POWERGRID,Mar 2024,45843,6017,39826.0,87.0,556,8773,13095,18514,16.0,15573,17.0,67.0,250829,0.1828,0.18,True
1028,POWERGRID,Mar 2024,45843,6017,39826.0,87.0,556,8773,13095,18514,16.0,15573,17.0,67.0,250829,0.1828,0.18,True
1028,POWERGRID,Mar 2024,45843,6017,39826.0,87.0,556,8773,13095,18514,16.0,15573,17.0,67.0,250829,0.1828,0.18,True
1028,POWERGRID,Mar 2024,45843,6017,39826.0,87.0,556,8773,13095,18514,16.0,15573,17.0,67.0,250829,0.1828,0.18,True
1030,RECLTD,Mar 2013,13634,365,13270.0,97.0,4,8083,4,5186,26.0,3833,15.0,21.0,130570,0.1044,0.1,True
1031,RECLTD,Mar 2014,17223,572,16650.0,97.0,6,10035,5,6617,28.0,4741,18.0,20.0,152944,0.1126,0.11,True
1032,RECLTD,Mar 2015,20544,1149,19395.0,94.0,6,11840,8,7552,29.0,5344,20.0,20.0,183456,0.112,0.11,True
1033,RECLTD,Mar 2016,24125,1680,22445.0,93.0,4,14282,20,8147,30.0,5691,22.0,30.0,206945,0.1166,0.12,True
1034,RECLTD,Mar 2017,24338,1888,22450.0,92.0,24,13462,40,8972,30.0,6313,24.0,30.0,210245,0.1158,0.12,True
1035,RECLTD,Mar 2018,22658,3379,19279.0,85.0,18,13333,7,5958,25.0,4451,17.0,41.0,242370,0.0935,0.09,True
1036,RECLTD,Mar 2019,25408,1702,23705.0,93.0,33,15639,8,8090,29.0,5741,22.0,38.0,298454,0.0851,0.09,True
1037,RECLTD,Mar 2020,29942,3981,25961.0,87.0,72,18991,12,7030,29.0,4972,19.0,44.0,347030,0.0863,0.09,True
1038,RECLTD,Mar 2021,35557,3292,32265.0,91.0,15,21489,11,10780,22.0,8378,32.0,30.0,400867,0.0887,0.09,True
1039,RECLTD,Mar 2022,39276,4838,34438.0,88.0,62,22051,18,12431,19.0,10036,38.0,30.0,410860,0.0956,0.1,True
1040,RECLTD,Mar 2023,39486,1858,37628.0,95.0,28,23733,24,13898,20.0,11167,42.0,30.0,465503,0.0848,0.08,True
1041,RECLTD,Mar 2024,47517,-366,47883.0,101.0,48,29948,24,17960,21.0,14145,54.0,30.0,548191,0.0867,0.09,True
1043,RELIANCE,Mar 2013,395957,362802,33155.0,8.0,7757,3463,11232,26217,20.0,20886,15.0,13.0,362357,1.0927,1.09,True
1044,RELIANCE,Mar 2014,433521,398586,34935.0,8.0,8865,3836,11201,28763,22.0,22548,16.0,12.0,428843,1.0109,1.01,True
1045,RELIANCE,Mar 2015,374372,336923,37449.0,10.0,8528,3316,11547,31114,24.0,23640,17.0,12.0,504486,0.7421,0.74,True
1046,RELIANCE,Mar 2016,272583,230802,41781.0,15.0,12212,3691,11565,38737,23.0,29861,22.0,10.0,598997,0.4551,0.46,True
1047,RELIANCE,Mar 2017,303954,257647,46307.0,15.0,9222,3849,11646,40034,25.0,29833,22.0,11.0,706802,0.43,0.43,True
1048,RELIANCE,Mar 2018,390823,326508,64315.0,16.0,9869,8052,16706,49426,27.0,36080,27.0,10.0,811273,0.4817,0.48,True
1049,RELIANCE,Mar 2019,568337,484087,84250.0,15.0,8406,16495,20934,55227,28.0,39837,29.0,10.0,997630,0.5697,0.57,True
1050,RELIANCE,Mar 2020,596679,507413,89266.0,15.0,8570,22027,22203,53606,26.0,39880,29.0,10.0,1163015,0.513,0.51,True
1051,RELIANCE,Mar 2021,466307,385517,80790.0,17.0,22432,21189,26572,55461,3.0,53739,39.0,9.0,1320065,0.3532,0.35,True
1052,RELIANCE,Mar 2022,694673,586092,108581.0,16.0,19600,14584,29782,83815,19.0,67845,45.0,9.0,1498622,0.4635,0.46,True
1053,RELIANCE,Mar 2023,876396,734078,142318.0,16.0,12020,19571,40303,94464,22.0,74088,49.0,9.0,1605882,0.5457,0.55,True
1054,RELIANCE,Mar 2024,899041,736543,162498.0,18.0,16179,23118,50832,104727,25.0,79020,51.0,10.0,1755048,0.5123,0.51,True
1056,SBILIFE,Mar 2013,14870,14443,427.0,3.0,292,4,25,690,9.0,630,6.0,8.0,53714,0.2768,0.28,True
1057,SBILIFE,Mar 2014,17258,16747,511.0,3.0,344,5,35,816,11.0,728,7.0,14.0,60640,0.2846,0.28,True
1058,SBILIFE,Mar 2015,23399,22505,794.0,3.0,183,4,34,939,13.0,815,8.0,15.0,74121,0.3157,0.32,True
1059,SBILIFE,Mar 2016,19324,18404,920.0,5.0,129,5,37,1007,16.0,844,8.0,14.0,83429,0.2316,0.23,True
1060,SBILIFE,Mar 2017,30548,29479,1068.0,4.0,139,5,48,1154,17.0,955,10.0,16.0,102240,0.2988,0.3,True
1061,SBILIFE,Mar 2018,34068,32736,1332.0,4.0,156,6,59,1422,19.0,1150,12.0,17.0,121720,0.2799,0.28,True
1062,SBILIFE,Mar 2019,44604,43130,1474.0,3.0,266,8,92,1642,19.0,1327,13.0,15.0,146734,0.304,0.3,True
1063,SBILIFE,Mar 2020,43798,42447,1351.0,3.0,529,0,89,1790,21.0,1422,14.0,0.0,165580,0.2645,0.26,True
1064,SBILIFE,Mar 2021,81913,81040,872.0,1.0,867,0,99,1640,11.0,1456,15.0,17.0,226830,0.3611,0.36,True
1065,SBILIFE,Mar 2022,82983,82254,730.0,1.0,1032,0,75,1687,11.0,1506,15.0,13.0,273337,0.3036,0.3,True
1066,SBILIFE,Mar 2023,80636,80514,122.0,0.0,1862,10,68,1906,10.0,1721,17.0,15.0,314599,0.2563,0.26,True
1067,SBILIFE,Mar 2024,131988,131742,246.0,0.0,1917,9,76,2078,9.0,1894,19.0,14.0,398299,0.3314,0.33,True
1082,SHREECEM,Jun 2013,5418,3857,1561.0,29.0,187,193,436,1119,10.0,1004,288.0,7.0,6160,0.8795,0.88,True
1083,SHREECEM,Jun 2014,5715,4325,1390.0,24.0,104,129,550,815,3.0,787,226.0,10.0,7329,0.7798,0.78,True
1084,SHREECEM,Jun 2015,6259,4916,1344.0,21.0,102,121,925,401,-6.0,426,122.0,20.0,7998,0.7826,0.78,True
1086,SHREECEM,Mar 2017,8594,6081,2513.0,29.0,362,129,1215,1531,13.0,1339,384.0,36.0,11166,0.7697,0.77,True
1087,SHREECEM,Mar 2018,9833,7360,2473.0,25.0,389,135,899,1827,24.0,1384,397.0,13.0,15142,0.6494,0.65,True
1088,SHREECEM,Mar 2019,12555,9758,2797.0,22.0,69,248,1472,1146,11.0,1015,289.0,21.0,15493,0.8104,0.81,True
1089,SHREECEM,Mar 2020,12868,9098,3771.0,29.0,263,291,1808,1934,20.0,1544,426.0,26.0,19944,0.6452,0.65,True
1090,SHREECEM,Mar 2021,13560,9468,4091.0,30.0,426,251,1262,3004,24.0,2337,646.0,9.0,21513,0.6303,0.63,True
1091,SHREECEM,Mar 2022,15010,11300,3710.0,25.0,544,263,1146,2892,19.0,1269,352.0,14.0,23749,0.632,0.63,True
1092,SHREECEM,Mar 2023,17852,14893,2960.0,17.0,459,263,1661,1495,15.0,2369,664.0,28.0,26334,0.6779,0.68,True
1093,SHREECEM,Mar 2024,20521,16003,4518.0,22.0,597,258,1897,2959,19.0,1733,480.0,16.0,27925,0.7349,0.73,True
1095,SHRIRAMFIN,Mar 2013,7009,1738,2179.0,31.0,7,3092,23,2163,32.0,1463,12.0,11.0,47274,0.1483,0.15,True
1096,SHRIRAMFIN,Mar 2014,8476,2244,1999.0,24.0,4,4233,33,1970,31.0,1358,11.0,12.0,52332,0.162,0.16,True
1097,SHRIRAMFIN,Mar 2015,9177,2781,1691.0,18.0,2,4706,43,1650,38.0,1028,8.0,22.0,62154,0.1476,0.15,True
1098,SHRIRAMFIN,Mar 2016,10359,3447,1824.0,18.0,3,5088,38,1789,34.0,1184,9.0,19.0,68013,0.1523,0.15,True
1099,SHRIRAMFIN,Mar 2017,10903,3712,1972.0,18.0,1,5219,35,1938,35.0,1266,10.0,7.0,74446,0.1465,0.15,True
1100,SHRIRAMFIN,Mar 2018,13502,3288,3805.0,28.0,127,6409,37,3896,35.0,2549,20.0,10.0,97360,0.1387,0.14,True
1101,SHRIRAMFIN,Mar 2019,15536,4171,3801.0,24.0,20,7564,43,3778,32.0,2576,20.0,11.0,105419,0.1474,0.15,True
1102,SHRIRAMFIN,Mar 2020,16561,4683,3565.0,22.0,14,8313,141,3439,27.0,2512,20.0,5.0,114266,0.1449,0.14,True
1103,SHRIRAMFIN,Mar 2021,17422,4932,3402.0,20.0,14,9089,137,3278,24.0,2499,18.0,18.0,129910,0.1341,0.13,True
1104,SHRIRAMFIN,Mar 2022,19255,5816,3666.0,19.0,18,9773,135,3549,24.0,2721,20.0,20.0,142268,0.1353,0.14,True
1105,SHRIRAMFIN,Mar 2023,30492,8706,8799.0,29.0,16,12987,601,8214,27.0,6020,32.0,22.0,210573,0.1448,0.14,True
1106,SHRIRAMFIN,Mar 2024,36388,10278,10523.0,29.0,25,15588,588,9960,26.0,7399,39.0,23.0,248266,0.1466,0.15,True
1108,SIEMENS,Sep 2011,11955,10784,1171.0,10.0,299,26,154,1290,33.0,868,,24.0,10158,1.1769,1.18,True
1109,SIEMENS,Sep 2014,10678,10559,119.0,1.0,985,31,229,844,28.0,603,17.0,35.0,10290,1.0377,1.04,True
1110,SIEMENS,Sep 2015,10563,9565,998.0,9.0,943,30,224,1688,30.0,1174,33.0,30.0,10576,0.9988,1.0,True
1111,SIEMENS,Sep 2016,10837,9815,1021.0,9.0,3156,11,228,3938,26.0,2914,82.0,41.0,11986,0.9041,0.9,True
1112,SIEMENS,Sep 2017,11065,10008,1056.0,10.0,818,8,198,1669,32.0,1137,32.0,22.0,13138,0.8422,0.84,True
1113,SIEMENS,Sep 2018,12795,11468,1327.0,10.0,280,8,198,1402,36.0,901,25.0,28.0,14336,0.8925,0.89,True
1114,SIEMENS,Sep 2019,13084,11594,1490.0,11.0,398,12,199,1678,34.0,1099,31.0,23.0,15358,0.8519,0.85,True
1115,SIEMENS,Sep 2020,9946,8944,1003.0,10.0,315,30,252,1036,26.0,769,22.0,32.0,15860,0.6271,0.63,True
1116,SIEMENS,Sep 2021,13198,11746,1452.0,11.0,321,24,297,1452,25.0,1089,31.0,26.0,18015,0.7326,0.73,True
1117,SIEMENS,Sep 2022,16138,14278,1860.0,12.0,487,36,317,1993,23.0,1543,43.0,23.0,20109,0.8025,0.8,True
1118,SIEMENS,Sep 2023,19554,17067,2487.0,13.0,496,23,321,2640,26.0,1962,55.0,18.0,21646,0.9034,0.9,True
1119,SIEMENS,Sep 2024,22240,19136,3104.0,14.0,925,60,330,3639,25.0,2718,76.0,16.0,25299,0.8791,0.88,True
1120,SUNPHARMA,Mar 2013,11131,6346,4784.0,43.0,-90,43,336,4315,20.0,3469,14.0,9.0,20377,0.5463,0.55,True
1121,SUNPHARMA,Mar 2014,16080,9078,7003.0,44.0,-1968,44,409,4581,15.0,3879,15.0,10.0,29095,0.5527,0.55,True
1122,SUNPHARMA,Mar 2015,27392,19498,7894.0,29.0,283,579,1195,6403,14.0,5476,22.0,14.0,48723,0.5622,0.56,True
1123,SUNPHARMA,Mar 2016,28487,20313,8174.0,29.0,-42,523,1038,6571,14.0,5658,19.0,5.0,55428,0.5139,0.51,True
1124,SUNPHARMA,Mar 2017,31578,21476,10102.0,32.0,610,400,1265,9048,13.0,7846,29.0,12.0,61095,0.5169,0.52,True
1125,SUNPHARMA,Mar 2018,26489,20858,5631.0,21.0,-135,518,1500,3479,26.0,2542,9.0,23.0,64297,0.412,0.41,True
1126,SUNPHARMA,Mar 2019,29066,22689,6377.0,22.0,-258,555,1753,3810,16.0,3208,11.0,25.0,64590,0.45,0.45,True
1127,SUNPHARMA,Mar 2020,32838,25855,6983.0,21.0,382,303,2053,5010,16.0,4172,16.0,25.0,68194,0.4815,0.48,True
1128,SUNPHARMA,Mar 2021,33498,25028,8470.0,25.0,-3449,141,2080,2799,18.0,2272,12.0,62.0,67622,0.4954,0.5,True
1129,SUNPHARMA,Mar 2022,38654,28397,10258.0,27.0,-3505,127,2144,4481,24.0,3389,14.0,73.0,69776,0.554,0.55,True
1130,SUNPHARMA,Mar 2023,43886,32235,11650.0,27.0,459,172,2529,9408,9.0,8513,35.0,33.0,80712,0.5437,0.54,True
1131,SUNPHARMA,Mar 2024,48497,35479,13018.0,28.0,865,238,2557,11088,13.0,9610,40.0,34.0,85308,0.5685,0.57,True
1133,TATACONSUM,Mar 2013,7351,6581,770.0,10.0,56,84,105,637,26.0,445,6.0,36.0,8794,0.8359,0.84,True
1134,TATACONSUM,Mar 2014,7738,6986,752.0,10.0,170,87,129,707,26.0,510,7.0,29.0,9911,0.7807,0.78,True
1135,TATACONSUM,Mar 2015,7993,7201,792.0,10.0,-77,82,133,500,43.0,273,4.0,6.0,9458,0.8451,0.85,True
1136,TATACONSUM,Mar 2016,6637,6271,366.0,6.0,38,117,117,170,99.0,-37,0.0,-999.0,9895,0.6707,0.67,True
1137,TATACONSUM,Mar 2017,6780,5988,791.0,12.0,88,43,126,662,30.0,455,6.0,38.0,9551,0.7099,0.71,True
1138,TATACONSUM,Mar 2018,6815,5976,839.0,12.0,73,52,116,753,25.0,556,8.0,30.0,10461,0.6515,0.65,True
1139,TATACONSUM,Mar 2019,7252,6466,786.0,11.0,124,78,123,735,36.0,457,6.0,39.0,10881,0.6665,0.67,True
1140,TATACONSUM,Mar 2020,9637,8345,1292.0,13.0,-163,69,242,809,34.0,460,5.0,54.0,18473,0.5217,0.52,True
1141,TATACONSUM,Mar 2021,11602,10058,1544.0,13.0,91,73,255,1311,24.0,930,9.0,44.0,20218,0.5738,0.57,True
1142,TATACONSUM,Mar 2022,12425,10707,1719.0,14.0,88,87,278,1456,26.0,1015,10.0,60.0,21075,0.5896,0.59,True
1143,TATACONSUM,Mar 2023,13783,11927,1856.0,13.0,328,130,304,1794,25.0,1320,12.0,65.0,22762,0.6055,0.61,True
1144,TATACONSUM,Mar 2024,15206,12922,2284.0,15.0,-81,87,377,1696,23.0,1215,12.0,64.0,27879,0.5454,0.55,True
1146,TATAMOTORS,Mar 2013,188793,164197,24596.0,13.0,213,3560,7601,13647,28.0,9976,35.0,6.0,168330,1.1216,1.12,True
1147,TATAMOTORS,Mar 2014,232834,197980,34853.0,15.0,-157,4749,11078,18869,25.0,14050,48.0,5.0,218426,1.066,1.07,True
1148,TATAMOTORS,Mar 2015,263159,223920,39239.0,15.0,714,4861,13389,21703,35.0,14073,48.0,0.0,237315,1.1089,1.11,True
1149,TATAMOTORS,Mar 2016,273046,234650,38395.0,14.0,-2670,4889,16711,14126,21.0,11678,40.0,1.0,263184,1.0375,1.04,True
1150,TATAMOTORS,Mar 2017,269693,240104,29589.0,11.0,1869,4238,17905,9315,35.0,7557,26.0,0.0,272580,0.9894,0.99,True
1151,TATAMOTORS,Mar 2018,291550,260093,31458.0,11.0,5933,4682,21554,11155,39.0,9091,31.0,0.0,327192,0.8911,0.89,True
